frame,t_sec,face_idx,x1,y1,x2,y2,label,score,yaw_raw_deg,pitch_raw_deg,yaw_smooth_deg,pitch_smooth_deg,focused,alert,distracted_for_sec
551,22.033,2,1337,644,1381,682,43f196cb,0.8742,24.51,-12.50,25.00,-12.00,0,1,16.100
552,22.073,0,27,591,89,646,UNKNOWN,0.3361,7.89,-16.43,4.10,-16.90,1,1,0.000
552,22.073,1,1016,573,1066,614,AVA,0.9642,31.07,-5.29,37.30,-5.80,0,1,3.044
552,22.073,2,1337,644,1381,682,43f196cb,0.8768,25.18,-12.50,25.10,-12.10,0,1,16.198
553,22.113,0,1015,573,1067,614,AVA,0.9735,27.35,-6.36,33.80,-6.00,0,1,3.146
553,22.113,1,27,591,89,646,UNKNOWN,0.3453,7.22,-16.44,5.20,-16.70,1,1,0.000
553,22.113,2,1337,644,1381,682,43f196cb,0.8736,24.30,-12.28,24.80,-12.20,0,1,16.300
554,22.153,0,1015,573,1066,614,AVA,0.9740,31.10,0.18,32.80,-3.80,0,1,3.244
554,22.153,1,28,591,90,646,UNKNOWN,0.3882,-10.09,-15.75,-0.10,-16.40,1,1,0.000
554,22.153,2,1337,644,1381,682,43f196cb,0.8735,23.71,-12.28,24.40,-12.20,0,1,16.399
555,22.193,0,1015,573,1067,614,AVA,0.9753,26.05,-3.91,30.50,-3.90,0,1,3.341
555,22.193,1,27,591,90,646,UNKNOWN,0.3545,-15.04,-16.62,-5.40,-16.50,1,1,0.000
555,22.193,2,1337,644,1381,682,43f196cb,0.8740,25.38,-12.08,24.80,-12.20,0,1,16.495
556,22.233,0,28,591,91,646,UNKNOWN,0.3358,-12.74,-16.08,-7.90,-16.30,1,1,0.000
556,22.233,1,1015,573,1067,614,AVA,0.9722,25.32,-6.82,28.70,-4.90,0,1,3.436
556,22.233,2,1337,644,1381,682,43f196cb,0.8729,24.47,-11.88,24.70,-12.10,0,1,16.590
557,22.273,0,1015,573,1066,614,AVA,0.9712,32.45,-6.54,30.00,-5.50,0,1,3.533
557,22.273,1,28,591,91,646,UNKNOWN,0.3525,-9.47,-15.33,-8.50,-16.00,1,0,0.000
557,22.273,2,1337,644,1381,682,43f196cb,0.8834,22.22,-12.18,23.80,-12.10,0,1,16.688
558,22.313,0,1014,572,1067,614,AVA,0.9819,36.40,-6.80,32.20,-5.90,0,1,3.629
558,22.313,1,28,591,91,646,UNKNOWN,0.3424,-9.53,-15.94,-8.80,-16.00,1,0,0.000
558,22.313,2,1337,644,1381,682,43f196cb,0.8836,20.36,-12.15,22.60,-12.10,0,1,16.784
559,22.353,0,28,591,92,646,UNKNOWN,0.3424,11.04,-13.42,-1.90,-15.10,1,0,0.000
559,22.353,1,1014,572,1067,614,AVA,0.9729,38.82,-10.05,34.50,-7.40,0,1,3.726
559,22.353,2,1337,644,1381,682,43f196cb,0.8711,17.97,-12.44,21.00,-12.20,0,1,16.880
560,22.393,0,28,591,92,646,UNKNOWN,0.3434,11.46,-13.89,2.80,-14.70,1,0,0.000
560,22.393,1,1014,572,1067,614,AVA,0.9531,33.30,-10.13,34.10,-8.30,0,1,3.822
560,22.393,2,1337,643,1381,682,43f196cb,0.8711,25.28,-9.75,22.50,-11.40,0,1,16.976
561,22.433,0,1013,572,1067,614,AVA,0.9529,38.28,-9.93,35.60,-8.90,0,1,3.917
561,22.433,1,28,591,92,646,UNKNOWN,0.3992,10.38,-13.99,5.40,-14.40,1,0,0.000
561,22.433,2,1337,643,1381,682,43f196cb,0.8733,26.64,-9.58,23.90,-10.70,0,1,17.072
562,22.473,0,1013,573,1065,614,AVA,0.9628,32.87,-7.66,34.60,-8.50,0,1,4.038
562,22.473,1,28,591,91,646,UNKNOWN,0.3461,-6.89,-14.84,1.10,-14.60,1,0,0.000
562,22.473,2,1337,643,1381,682,43f196cb,0.8789,32.57,-10.19,27.00,-10.50,0,1,17.192
563,22.513,0,1013,573,1064,614,AVA,0.9649,32.43,-8.40,33.90,-8.40,0,1,4.248
563,22.513,1,28,591,91,646,UNKNOWN,0.3460,-6.89,-14.82,-1.70,-14.70,1,0,0.000
563,22.513,2,1337,643,1381,682,43f196cb,0.8694,29.28,-10.92,27.80,-10.70,0,1,17.403
564,22.553,0,1012,574,1063,613,AVA,0.9626,18.83,-1.61,28.60,-6.10,0,1,4.380
564,22.553,1,28,591,91,646,UNKNOWN,0.3713,-6.44,-15.33,-3.30,-14.90,1,0,0.000
564,22.553,2,1337,643,1381,682,43f196cb,0.8749,26.05,-9.42,27.20,-10.20,0,1,17.535
565,22.593,0,1012,574,1062,613,AVA,0.9815,30.16,-6.45,29.10,-6.20,0,1,4.508
565,22.593,1,28,591,91,646,UNKNOWN,0.3448,-7.02,-15.63,-4.60,-15.20,1,0,0.000
565,22.593,2,1336,643,1381,682,43f196cb,0.8760,24.18,-13.12,26.10,-11.20,0,1,17.663
566,22.633,0,28,591,91,646,UNKNOWN,0.3364,-4.91,-15.05,-4.70,-15.10,1,0,0.000
566,22.633,1,1010,575,1062,615,AVA,0.9922,28.24,-3.63,28.80,-5.30,0,1,4.629
566,22.633,2,1336,643,1381,682,43f196cb,0.8867,27.26,-13.34,26.50,-12.00,0,1,17.784
567,22.673,0,28,591,91,646,UNKNOWN,0.3308,-5.07,-15.03,-4.80,-15.10,1,0,0.000
567,22.673,1,1336,642,1381,682,43f196cb,0.8910,46.23,-10.21,33.40,-11.40,0,1,17.901
567,22.673,2,1011,577,1059,614,AVA,0.9857,18.15,-13.23,25.10,-8.10,0,1,4.746
568,22.713,0,1009,577,1061,617,AVA,0.9908,40.97,-24.11,30.60,-13.70,0,1,4.875
568,22.713,1,28,591,91,646,UNKNOWN,0.3444,-4.93,-15.13,-4.90,-15.10,1,0,0.000
568,22.713,2,1336,643,1381,682,43f196cb,0.8914,28.24,-12.28,31.60,-11.70,0,1,18.030
569,22.753,0,28,591,91,646,UNKNOWN,0.3855,-4.77,-14.51,-4.80,-14.90,1,0,0.000
569,22.753,1,1337,643,1381,682,43f196cb,0.8949,30.23,-9.83,31.10,-11.00,0,1,18.245
570,22.793,0,28,591,90,646,UNKNOWN,0.3478,-4.07,-14.97,-4.60,-14.90,1,0,0.000
570,22.793,1,1336,643,1381,682,43f196cb,0.9015,32.54,-13.10,31.60,-11.80,0,1,18.366
570,22.793,2,1010,583,1060,619,AVA,0.9848,32.26,-34.58,31.20,-21.00,0,1,5.211
571,22.833,0,1012,589,1062,626,AVA,0.9793,40.61,-33.96,34.50,-25.50,0,1,5.313
571,22.833,1,27,591,89,646,UNKNOWN,0.3315,13.06,-17.16,1.60,-15.70,1,0,0.000
571,22.833,2,1336,643,1381,682,43f196cb,0.9041,31.42,-12.83,31.60,-12.10,0,1,18.467
572,22.873,0,27,591,89,646,UNKNOWN,0.3339,13.14,-17.34,5.60,-16.30,1,0,0.000
572,22.873,1,1336,643,1381,682,43f196cb,0.8975,31.09,-13.40,31.40,-12.60,0,1,18.572
573,22.913,0,1013,592,1064,632,AVA,0.9827,53.46,-36.01,41.10,-29.20,0,1,5.538
573,22.913,1,27,592,89,646,UNKNOWN,0.3252,1.16,-13.01,4.10,-15.10,1,0,0.000
573,22.913,2,1336,643,1381,682,43f196cb,0.8997,32.13,-13.71,31.60,-13.00,0,1,18.693
574,22.953,0,1016,598,1068,638,AVA,0.9809,52.27,-27.34,45.00,-28.50,0,1,5.639
574,22.953,1,27,591,89,646,UNKNOWN,0.3327,11.62,-17.88,6.70,-16.10,1,0,0.000
574,22.953,2,1337,643,1381,682,43f196cb,0.9006,34.42,-11.61,32.60,-12.50,0,1,18.793
575,22.993,0,1020,605,1066,641,AVA,0.8725,58.98,-37.27,49.90,-31.60,0,1,5.737
575,22.993,1,27,591,89,646,UNKNOWN,0.3110,11.59,-17.92,8.40,-16.70,1,0,0.000
575,22.993,2,1337,643,1381,682,43f196cb,0.8882,34.24,-11.65,33.20,-12.20,0,1,18.891
576,23.033,0,1024,611,1072,647,AVA,0.9074,2.97,-43.86,33.50,-35.90,0,1,5.833
576,23.033,1,27,591,89,646,UNKNOWN,0.3201,11.37,-18.04,9.50,-17.20,1,0,0.000
576,23.033,2,1337,643,1381,682,43f196cb,0.8866,34.35,-11.50,33.60,-12.00,0,1,18.988
577,23.073,0,26,591,89,646,UNKNOWN,0.2979,4.47,-20.48,7.70,-18.30,0,0,0.000
577,23.073,1,1337,643,1381,682,43f196cb,0.8835,34.04,-11.90,33.80,-11.90,0,1,19.094
577,23.073,2,1028,621,1072,658,AVA,0.9530,35.84,-45.94,34.30,-39.40,0,1,5.939
578,23.113,0,26,591,89,646,UNKNOWN,0.2905,4.23,-20.53,6.50,-19.10,0,0,0.097
578,23.113,1,1337,643,1380,682,43f196cb,0.8753,27.95,-7.24,31.70,-10.30,0,1,19.190
579,23.153,0,26,591,89,646,UNKNOWN,0.2933,4.63,-20.28,5.80,-19.50,0,0,0.170
579,23.153,1,1337,643,1380,682,43f196cb,0.8767,28.82,-7.31,30.70,-9.20,0,1,19.264
580,23.193,0,26,591,88,646,UNKNOWN,0.2868,-5.10,-19.28,2.00,-19.40,0,0,0.246
580,23.193,1,1337,643,1381,682,43f196cb,0.8874,31.02,-12.73,30.80,-10.50,0,1,19.340
581,23.233,0,26,591,88,646,UNKNOWN,0.2879,-5.45,-19.47,-0.60,-19.40,0,0,0.318
581,23.233,1,1337,644,1380,682,43f196cb,0.8740,23.01,-7.44,28.10,-9.40,0,1,19.412
582,23.273,0,26,591,88,646,UNKNOWN,0.2957,-4.32,-19.68,-1.90,-19.50,0,0,0.443
582,23.273,1,1337,644,1380,682,43f196cb,0.8724,23.23,-7.37,26.40,-8.70,0,1,19.537
582,23.273,2,1042,658,1085,690,AVA,0.8332,41.46,-35.53,36.80,-38.10,0,1,6.382
583,23.313,0,26,591,88,646,UNKNOWN,0.2888,-3.50,-19.99,-2.50,-19.70,0,0,0.556
583,23.313,1,1337,644,1380,682,43f196cb,0.8714,23.24,-7.54,25.30,-8.30,0,1,19.649
584,23.353,0,26,591,89,646,UNKNOWN,0.3173,6.63,-20.95,0.70,-20.10,0,0,0.633
584,23.353,1,1337,644,1380,682,43f196cb,0.8654,23.24,-7.54,24.60,-8.00,0,1,19.727
585,23.393,0,27,591,89,646,UNKNOWN,0.3321,14.02,-18.28,5.40,-19.50,0,0,0.715
585,23.393,1,1337,644,1380,682,43f196cb,0.8663,23.24,-7.54,24.10,-7.90,0,1,19.809
586,23.433,0,27,591,89,646,UNKNOWN,0.3377,14.02,-18.28,8.40,-19.10,0,0,0.798
586,23.433,1,1337,643,1380,682,43f196cb,0.8683,25.95,-8.03,24.80,-7.90,0,1,19.891
587,23.472,0,27,591,89,646,UNKNOWN,0.3128,12.95,-18.90,10.00,-19.00,0,1,0.871
587,23.472,1,1337,643,1381,682,43f196cb,0.8849,31.86,-11.32,27.20,-9.10,0,1,19.965
588,23.512,0,27,591,89,646,UNKNOWN,0.3071,12.94,-18.97,11.00,-19.00,0,1,0.946
588,23.512,1,1336,643,1380,682,43f196cb,0.8823,45.59,-9.57,33.70,-9.30,0,1,20.040
589,23.552,0,27,591,89,646,UNKNOWN,0.3257,14.01,-18.39,12.10,-18.80,0,1,1.024
589,23.552,1,1337,643,1380,682,43f196cb,0.8749,26.71,-7.76,31.20,-8.70,0,1,20.117
590,23.592,0,27,591,89,646,UNKNOWN,0.3282,13.75,-17.96,12.70,-18.50,0,1,1.099
590,23.592,1,1337,643,1380,682,43f196cb,0.8698,26.74,-7.74,29.70,-8.40,0,1,20.193
591,23.632,0,27,591,89,646,UNKNOWN,0.3368,13.70,-17.90,13.00,-18.30,0,1,1.173
591,23.632,1,1337,644,1380,682,43f196cb,0.8603,20.29,-6.63,26.40,-7.80,0,1,20.267
592,23.672,0,27,591,89,646,UNKNOWN,0.3271,13.68,-17.91,13.30,-18.20,0,1,1.285
592,23.672,1,1337,644,1380,682,43f196cb,0.8630,20.78,-7.08,24.40,-7.50,0,1,20.379
592,23.672,2,1045,617,1088,648,UNKNOWN,0.2578,37.59,-22.71,37.60,-22.70,0,0,0.000
593,23.712,0,27,591,89,646,UNKNOWN,0.3438,13.93,-17.77,13.50,-18.00,0,1,1.386
593,23.712,1,1337,644,1380,681,43f196cb,0.8651,18.73,-7.29,22.40,-7.40,0,1,20.480
594,23.752,0,27,591,89,646,UNKNOWN,0.3550,14.79,-17.58,13.90,-17.90,1,1,0.000
594,23.752,1,1044,598,1086,629,UNKNOWN,0.1655,6.66,-23.25,26.80,-22.90,0,0,0.215
594,23.752,2,1337,644,1380,681,43f196cb,0.8617,20.12,-7.92,21.60,-7.60,0,1,20.593
595,23.792,0,27,591,89,646,UNKNOWN,0.3413,14.95,-17.36,14.30,-17.70,1,1,0.000
595,23.792,1,1337,644,1379,681,43f196cb,0.8646,36.16,-10.05,26.70,-8.50,0,1,20.691
596,23.832,0,26,591,89,646,UNKNOWN,0.3300,8.42,-19.01,12.20,-18.20,0,1,0.000
596,23.832,1,1043,583,1086,614,UNKNOWN,0.2919,22.56,-20.99,22.60,-21.00,0,0,0.000
596,23.832,2,1337,645,1379,681,43f196cb,0.8683,17.47,-11.19,23.50,-9.40,0,1,20.802
597,23.872,0,1045,583,1088,614,AVA,0.8156,-7.45,-33.71,21.30,-36.50,0,1,7.742
597,23.872,1,26,591,88,646,UNKNOWN,0.3172,1.25,-17.80,8.40,-18.00,0,1,0.094
597,23.872,2,1337,645,1380,682,43f196cb,0.8617,15.12,-9.79,20.60,-9.50,0,1,20.897
598,23.912,0,1050,576,1092,607,UNKNOWN,0.5419,37.27,-24.59,27.70,-22.30,0,0,0.190
598,23.912,1,25,591,87,646,UNKNOWN,0.3733,3.93,-21.01,6.80,-19.10,0,1,0.190
599,23.952,0,25,592,87,645,UNKNOWN,0.3374,3.44,-20.61,5.60,-19.60,0,1,0.273
600,23.992,0,24,592,84,645,UNKNOWN,0.2681,-0.87,-16.21,3.40,-18.40,0,1,0.367
600,23.992,1,1337,645,1379,681,43f196cb,0.8947,36.80,-14.79,26.20,-11.40,0,1,21.169
601,24.032,0,24,592,84,644,UNKNOWN,0.2504,-6.03,-12.52,0.10,-16.40,1,1,0.000
601,24.032,1,1065,575,1106,604,AVA,0.9318,-33.04,-38.56,2.30,-37.20,0,1,8.131
601,24.032,2,1337,645,1379,681,43f196cb,0.8942,36.80,-14.79,29.90,-12.60,0,1,21.286
602,24.072,0,24,592,84,644,UNKNOWN,0.2522,-6.03,-12.52,-2.10,-15.00,1,1,0.000
602,24.072,1,1337,645,1379,681,43f196cb,0.8814,36.80,-14.79,32.30,-13.40,0,1,21.379
603,24.112,0,24,592,84,644,UNKNOWN,0.2481,-6.03,-12.52,-3.40,-14.10,1,1,0.000
603,24.112,1,1338,645,1379,681,43f196cb,0.8944,36.27,-10.17,33.70,-12.20,0,1,21.448
604,24.152,0,24,592,84,644,UNKNOWN,0.2668,-6.19,-12.69,-4.40,-13.60,1,1,0.000
604,24.152,1,1087,574,1139,609,AVA,0.8963,-25.70,-30.95,-7.50,-35.00,0,1,8.403
604,24.152,2,1338,645,1379,681,43f196cb,0.8971,36.27,-10.17,34.60,-11.50,0,1,21.558
605,24.192,0,24,592,84,645,UNKNOWN,0.3064,-1.11,-16.28,-3.30,-14.60,1,1,0.000
605,24.192,1,1092,569,1152,615,AVA,0.9694,9.80,-19.71,-1.40,-29.70,0,1,8.500
605,24.192,2,1337,644,1380,681,43f196cb,0.8911,21.97,-10.01,30.20,-11.00,0,1,21.654
606,24.232,0,24,592,84,645,UNKNOWN,0.3177,-1.11,-16.28,-2.50,-15.20,1,1,0.000
606,24.232,1,1337,644,1380,681,43f196cb,0.8844,21.97,-10.01,27.30,-10.60,0,1,21.750
607,24.272,0,24,592,84,645,UNKNOWN,0.3232,-1.32,-16.29,-2.10,-15.60,1,1,0.000
607,24.272,1,1337,644,1381,682,43f196cb,0.8587,46.15,-11.22,33.90,-10.80,0,1,21.822
608,24.312,0,24,592,84,645,UNKNOWN,0.3318,-1.12,-16.19,-1.70,-15.80,1,0,0.000
608,24.312,1,1337,644,1380,682,43f196cb,0.8643,41.24,-10.43,36.50,-10.70,0,1,21.894
609,24.352,0,24,592,84,645,UNKNOWN,0.3459,-1.11,-16.22,-1.50,-15.90,1,0,0.000
609,24.352,1,1337,644,1381,682,43f196cb,0.8967,46.15,-11.22,39.90,-10.90,0,1,21.965
610,24.392,0,24,592,84,645,UNKNOWN,0.2957,-0.21,-15.47,-1.10,-15.80,1,0,0.000
610,24.392,1,1337,643,1381,682,43f196cb,0.9025,34.51,-9.78,38.00,-10.50,0,1,22.072
610,24.392,2,1125,567,1185,610,AVA,0.9317,22.49,-13.47,6.90,-24.00,0,1,8.917
611,24.432,0,24,592,84,645,UNKNOWN,0.2984,-0.21,-15.47,-0.80,-15.70,1,0,0.000
611,24.432,1,1337,644,1380,682,43f196cb,0.8653,41.24,-10.43,39.10,-10.50,0,1,22.168
611,24.432,2,1142,568,1193,608,AVA,0.6988,-5.62,-29.51,2.50,-25.90,0,1,9.014
612,24.472,0,24,592,84,645,UNKNOWN,0.3073,-0.21,-15.47,-0.60,-15.60,1,0,0.000
612,24.472,1,1337,644,1380,682,43f196cb,0.8691,41.24,-10.43,39.90,-10.50,0,1,22.265
612,24.472,2,1141,565,1200,611,AVA,0.9162,12.93,-10.70,6.20,-20.60,0,1,9.111
613,24.512,0,24,592,84,644,UNKNOWN,0.2736,-6.34,-13.74,-2.60,-14.90,1,0,0.000
613,24.512,1,1337,644,1380,682,43f196cb,0.8723,41.24,-10.43,40.30,-10.40,0,1,22.366
614,24.552,0,24,592,84,644,UNKNOWN,0.2707,-5.13,-14.33,-3.50,-14.70,1,0,0.000
614,24.552,1,1146,569,1210,618,AVA,0.8997,44.47,-16.62,19.60,-19.20,0,1,9.323
614,24.552,2,1337,643,1381,682,43f196cb,0.8689,34.51,-9.78,38.30,-10.20,0,1,22.477
615,24.592,0,24,592,84,644,UNKNOWN,0.2610,-4.58,-14.43,-3.90,-14.60,1,0,0.000
615,24.592,1,1337,643,1381,682,43f196cb,0.8966,34.60,-10.43,37.00,-10.30,0,1,22.572
615,24.592,2,1153,568,1218,616,AVA,0.9125,25.22,-15.21,21.60,-17.80,0,1,9.417
616,24.632,0,24,592,84,644,UNKNOWN,0.2756,-6.34,-14.46,-4.70,-14.60,1,0,0.000
616,24.632,1,1337,643,1381,682,43f196cb,0.8845,34.60,-10.43,36.20,-10.30,0,1,22.667
617,24.672,0,24,592,84,644,UNKNOWN,0.3089,-6.27,-14.39,-5.30,-14.50,1,0,0.000
617,24.672,1,1337,643,1381,682,43f196cb,0.8864,34.83,-10.76,35.70,-10.50,0,1,22.775
617,24.672,2,1429,555,1467,588,UNKNOWN,0.1416,48.71,-11.17,48.70,-11.20,0,0,0.000
618,24.712,0,24,592,84,644,UNKNOWN,0.3182,-5.60,-12.72,-5.40,-13.90,1,0,0.000
618,24.712,1,1337,642,1382,683,43f196cb,0.9140,35.30,-12.03,35.60,-11.00,0,1,22.871
618,24.712,2,1429,555,1467,588,UNKNOWN,0.1401,48.71,-11.17,48.70,-11.20,0,0,0.096
619,24.752,0,1336,642,1382,683,43f196cb,0.9046,37.15,-11.82,36.10,-11.30,0,1,22.967
619,24.752,1,24,592,84,644,UNKNOWN,0.3159,-5.60,-12.72,-5.50,-13.50,1,0,0.000
619,24.752,2,1429,555,1467,588,UNKNOWN,0.1383,48.71,-11.17,48.70,-11.20,0,0,0.191
620,24.792,0,1184,582,1254,639,AVA,0.9516,25.47,-2.51,22.90,-12.50,0,1,9.905
620,24.792,1,24,592,85,645,UNKNOWN,0.3537,1.31,-13.12,-3.10,-13.40,1,0,0.000
620,24.792,2,1338,643,1382,683,43f196cb,0.8902,27.58,-9.76,33.10,-10.80,0,1,23.060
621,24.832,0,1190,583,1261,637,AVA,0.9631,13.41,-3.48,19.60,-9.30,1,1,0.000
621,24.832,1,24,592,85,645,UNKNOWN,0.3558,1.39,-13.06,-1.50,-13.30,1,0,0.000
621,24.832,2,1338,643,1382,682,43f196cb,0.9001,38.86,-10.65,35.10,-10.70,0,1,23.192
621,24.832,3,1429,555,1467,588,UNKNOWN,0.1344,48.71,-11.17,48.70,-11.20,0,0,0.417
622,24.872,0,1199,581,1271,638,AVA,0.9756,10.80,1.23,16.50,-5.60,1,1,0.000
622,24.872,1,24,592,85,645,UNKNOWN,0.3659,1.39,-13.06,-0.50,-13.20,1,0,0.000
622,24.872,2,1338,644,1381,682,43f196cb,0.9141,47.16,-11.42,39.30,-11.00,0,1,23.318
622,24.872,3,1429,555,1467,588,UNKNOWN,0.1270,48.71,-11.17,48.70,-11.20,0,0,0.543
623,24.912,0,24,592,85,645,UNKNOWN,0.3820,2.24,-12.70,0.50,-13.00,1,0,0.000
623,24.912,1,1212,584,1281,634,AVA,0.9590,19.37,6.88,17.50,-1.20,1,1,0.000
623,24.912,2,1338,645,1380,681,43f196cb,0.8712,30.88,-10.30,36.40,-10.70,0,1,23.443
623,24.912,3,1429,555,1467,588,UNKNOWN,0.1359,48.71,-11.17,48.70,-11.20,0,0,0.667
624,24.952,0,24,592,85,645,UNKNOWN,0.3839,2.10,-12.66,1.00,-12.90,1,0,0.000
624,24.952,1,1336,642,1381,682,43f196cb,0.8896,34.61,-14.09,35.80,-11.90,0,1,23.566
624,24.952,2,1234,584,1299,631,AVA,0.9336,35.43,10.61,23.80,2.90,0,1,0.000
624,24.952,3,1429,555,1467,588,UNKNOWN,0.1212,48.71,-11.17,48.70,-11.20,0,0,0.791
625,24.992,0,24,592,85,645,UNKNOWN,0.3901,1.50,-12.21,1.20,-12.70,1,0,0.000
625,24.992,1,1337,643,1382,682,43f196cb,0.8898,47.01,-12.83,39.70,-12.20,0,1,23.683
625,24.992,2,1429,555,1467,588,UNKNOWN,0.1297,48.71,-11.17,48.70,-11.20,0,1,0.908
626,25.032,0,24,592,85,645,UNKNOWN,0.3774,1.29,-12.55,1.20,-12.60,1,0,0.000
626,25.032,1,1429,555,1467,588,UNKNOWN,0.1288,48.71,-11.17,48.70,-11.20,0,1,1.005
627,25.072,0,24,592,85,645,UNKNOWN,0.3573,3.21,-12.01,1.90,-12.40,1,0,0.000
627,25.072,1,1428,554,1467,588,UNKNOWN,0.1146,50.85,-7.56,49.50,-9.90,0,1,1.077
628,25.112,0,24,592,85,645,UNKNOWN,0.3609,3.74,-12.08,2.60,-12.30,1,0,0.000
628,25.112,1,1428,554,1466,588,UNKNOWN,0.1150,41.15,-3.52,46.60,-7.70,0,1,1.148
629,25.152,0,24,592,85,645,UNKNOWN,0.3602,4.10,-12.12,3.10,-12.20,1,0,0.000
629,25.152,1,1427,553,1466,588,UNKNOWN,0.1185,43.01,-2.91,45.30,-6.00,0,1,1.219
630,25.192,0,24,592,85,645,UNKNOWN,0.3171,3.71,-12.22,3.30,-12.20,1,0,0.000
630,25.192,1,1320,627,1400,685,AVA,0.5661,-24.63,-19.12,6.80,-4.80,1,1,0.000
630,25.192,2,1427,553,1467,589,UNKNOWN,0.1266,43.77,-11.00,44.80,-7.70,0,1,1.330
631,25.232,0,1343,621,1419,679,UNKNOWN,0.4584,-18.69,-4.38,-18.70,-4.40,1,0,0.000
631,25.232,1,24,592,86,645,UNKNOWN,0.3192,2.82,-15.43,3.10,-13.30,1,0,0.000
631,25.232,2,1428,554,1468,588,UNKNOWN,0.1006,51.79,-9.07,47.20,-8.20,0,1,1.427
632,25.272,0,1364,627,1437,688,UNKNOWN,0.3625,-14.14,5.41,-17.10,-1.00,1,0,0.000
632,25.272,1,24,592,86,645,UNKNOWN,0.3134,2.82,-15.43,3.00,-14.10,1,0,0.000
633,25.312,0,1369,630,1452,689,UNKNOWN,0.3353,-35.21,-16.19,-35.20,-16.20,0,0,0.000
633,25.312,1,24,592,85,645,UNKNOWN,0.3505,2.96,-12.28,3.00,-13.40,1,0,0.000
634,25.352,0,1370,631,1449,690,UNKNOWN,0.2929,-29.02,-3.22,-33.00,-11.70,0,0,0.070
634,25.352,1,24,592,85,645,UNKNOWN,0.3473,3.70,-13.23,3.20,-13.40,1,0,0.000
635,25.392,0,24,592,86,645,UNKNOWN,0.3176,4.44,-15.72,3.70,-14.20,1,0,0.000
636,25.432,0,24,592,86,645,UNKNOWN,0.3277,3.67,-15.71,3.70,-14.70,1,0,0.000
637,25.472,0,1332,639,1381,684,UNKNOWN,0.1686,19.74,-11.64,19.70,-11.60,1,0,0.000
637,25.472,1,24,592,86,646,UNKNOWN,0.3372,-1.36,-14.91,1.90,-14.80,1,0,0.000
638,25.512,0,1334,641,1380,684,43f196cb,0.7148,20.47,-16.13,33.00,-13.60,0,1,24.738
638,25.512,1,24,591,86,646,UNKNOWN,0.3571,2.86,-16.64,2.20,-15.40,1,0,0.000
639,25.552,0,24,592,86,646,UNKNOWN,0.3421,-0.56,-14.55,1.30,-15.10,1,0,0.000
639,25.552,1,1336,644,1379,681,43f196cb,0.6174,11.38,-13.33,25.40,-13.50,0,1,24.812
640,25.592,0,24,592,86,646,UNKNOWN,0.3371,0.35,-14.46,0.90,-14.90,1,0,0.000
640,25.592,1,1337,644,1379,681,43f196cb,0.7298,2.05,-13.68,17.20,-13.60,1,1,0.000
641,25.632,0,24,592,86,645,UNKNOWN,0.3426,3.65,-14.57,1.90,-14.80,1,0,0.000
641,25.632,1,1337,643,1380,681,43f196cb,0.7869,10.11,-16.15,14.70,-14.50,1,1,0.000
642,25.672,0,24,591,86,646,UNKNOWN,0.3503,1.81,-16.59,1.90,-15.40,1,0,0.000
642,25.672,1,1337,644,1380,681,43f196cb,0.8418,23.28,-10.89,17.70,-13.20,1,1,0.000
643,25.712,0,24,592,86,646,UNKNOWN,0.3552,-0.19,-14.19,1.10,-15.00,1,0,0.000
643,25.712,1,1337,643,1380,681,43f196cb,0.8928,13.98,-14.93,16.40,-13.80,1,1,0.000
644,25.752,0,24,591,86,646,UNKNOWN,0.3537,1.32,-16.69,1.20,-15.60,1,0,0.000
644,25.752,1,1336,643,1379,681,43f196cb,0.7734,13.62,-17.04,15.40,-14.90,1,1,0.000
645,25.792,0,24,592,86,645,UNKNOWN,0.3373,5.44,-14.74,2.70,-15.30,1,0,0.000
645,25.792,1,1336,643,1380,681,43f196cb,0.8590,38.87,-17.45,23.60,-15.80,0,1,0.000
646,25.832,0,24,592,86,645,UNKNOWN,0.3285,6.16,-14.67,3.90,-15.10,1,0,0.000
646,25.832,1,1336,642,1380,682,43f196cb,0.8455,35.59,-14.94,27.80,-15.50,0,1,0.074
